Date,Return,Sigma_t,Zscore,Anomaly,Direction
2025-06-05,0.030265118569809957,0.03466975407478199,0.8729545212385609,FALSE,Normal
2025-06-09,0.037469099509944925,0.034644919223615865,1.0815178776460805,FALSE,Normal
2025-06-10,0.0075282664207918515,0.03463089037148016,0.21738587544349314,FALSE,Normal
2025-06-11,0.004987541511038529,0.03462296760635722,0.14405297569358996,FALSE,Normal
2025-06-12,-0.010502722199149161,0.034618493858198734,-0.30338472384643594,FALSE,Normal
2025-06-13,0.00801206088669737,0.0346159678634471,0.23145563684087378,FALSE,Normal
2025-06-16,0.04390949261556898,0.03461454168377752,1.268527343701553,FALSE,Normal
2025-06-17,-0.014423326961106042,0.03461373648103636,-0.4166937299302568,FALSE,Normal
2025-06-18,0.1648165301215574,0.03461328188028061,4.761655675749555,TRUE,Up
2025-06-19,0.03431214498877999,0.034613025224162756,0.9913073118158789,FALSE,Normal
2025-06-20,0.06713930283762792,0.03461288032324189,1.9397201911724509,FALSE,Normal
2025-06-23,0.07331253263146742,0.03461279851641019,2.1180758497961207,FALSE,Normal
2025-06-24,0.0017226533114467202,0.03461275233072601,0.04976932475599484,FALSE,Normal
2025-06-25,-0.024391453124160023,0.0346127262556946,-0.7046960977292871,FALSE,Normal
2025-06-26,-0.08269171584511348,0.03461271153453226,-2.3890562795871673,FALSE,Normal
2025-06-27,-0.013500687218900964,0.03461270322341803,-0.3900500672182911,FALSE,Normal
2025-06-30,0.019231361927886326,0.03461269853121994,0.5556157925837546,FALSE,Normal
2025-07-01,-0.0019065782705816048,0.03461269588215021,-0.055083206378178366,FALSE,Normal
2025-07-02,-0.03891541624967232,0.03461269438656755,-1.1243105149529926,FALSE,Normal
2025-07-03,0.003960401216096088,0.03461269354220796,0.11442048597768424,FALSE,Normal
2025-07-04,-0.015936592262812965,0.03461269306550872,-0.4604262439981492,FALSE,Normal
2025-07-07,0.0277245480148558,0.03461269279637912,0.8009936752957891,FALSE,Normal
2025-07-08,0.007782140442055052,0.0346126926444369,0.2248348755180083,FALSE,Normal
2025-07-09,-0.015625317903081637,0.03461269255865503,-0.45143318095241536,FALSE,Normal
2025-07-10,0.021422435587407307,0.03461269251022526,0.618918495897963,FALSE,Normal
2025-07-11,-0.025367213878423556,0.0346126924828833,-0.7328876218158461,FALSE,Normal
2025-07-14,-0.015936592262812965,0.03461269246744689,-0.46042625195370956,FALSE,Normal
2025-07-15,0.0020060187268668983,0.03461269245873197,0.05795615955790307,FALSE,Normal
2025-07-16,0.002002002670671743,0.034612692453811794,0.05784013114100485,FALSE,Normal
2025-07-17,-0.026343975339601755,0.034612692451034016,-0.7611073705655844,FALSE,Normal
2025-07-18,-0.0061792163659575294,0.03461269244946577,-0.1785245795304463,FALSE,Normal
2025-07-21,-0.008298802814694639,0.03461269244858039,-0.23976183959173647,FALSE,Normal
2025-07-22,-0.02105340919783316,0.034612692448080525,-0.6082569054520547,FALSE,Normal
2025-07-23,-0.015005640617870242,0.03461269244779832,-0.4335300017616727,FALSE,Normal
2025-07-24,-0.01962985604488665,0.034612692447638996,-0.5671288379134933,FALSE,Normal
2025-07-25,0.03250557040493263,0.03461269244754905,0.9391228507921051,FALSE,Normal
2025-07-28,0.004255325570138524,0.03461269244749826,0.12294118917773156,FALSE,Normal
2025-07-29,-0.010672459890772146,0.03461269244746959,-0.30833948867079164,FALSE,Normal
2025-07-30,0.004282661792000653,0.03461269244745341,0.1237309636776247,FALSE,Normal
2025-07-31,0.004264398786457235,0.03461269244744427,0.12320332470327976,FALSE,Normal
2025-08-01,-0.04348511193973792,0.03461269244743911,-1.256334276964208,FALSE,Normal
2025-08-04,0.03278982282298948,0.03461269244743619,0.9473352260239514,FALSE,Normal
2025-08-05,-0.002152853361099716,0.03461269244743455,-0.06219837894348155,FALSE,Normal
2025-08-06,-0.015201161332051072,0.034612692447433625,-0.4391788172832007,FALSE,Normal
2025-08-07,0.030174703122213486,0.0346126924474331,0.8717814474571817,FALSE,Normal
2025-08-08,-0.025807883955872413,0.0346126924474328,-0.7456190816437502,FALSE,Normal
2025-08-11,-0.028731258040481933,0.03461269244743263,-0.8300786794935697,FALSE,Normal
2025-08-12,0,0.034612692447432536,0,FALSE,Normal
2025-08-13,0.008928630744302168,0.03461269244743249,0.2579582838827807,FALSE,Normal
2025-08-14,-0.0022246950221109785,0.03461269244743246,-0.06427396613221299,FALSE,Normal
2025-08-18,0.0066592920899761765,0.03461269244743244,0.19239451250693332,FALSE,Normal
2025-08-19,-0.0022148403295521035,0.03461269244743243,-0.06398925287063013,FALSE,Normal
2025-08-20,-0.017897569457543838,0.034612692447432425,-0.5170811107724583,FALSE,Normal
2025-08-21,0.006749181974928575,0.034612692447432425,0.19499153338558703,FALSE,Normal
